PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0046E00182000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0138836791983, 40.4678718072534], [-80.0138553116042, 40.467876413765], [-80.0137425897098, 40.4678485533238], [-80.0135934485167, 40.4673863424168], [-80.0137447739689, 40.4674146831334], [-80.0138836791983, 40.4678718072534]]]]}",300, ,CHESTER AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR,RESIDENTIAL,SINGLE FAMILY,4015.0,09-19-2006,09-19-2006,30000.0,0,VALID SALE,12-03-2004,24500.0,05-29-2002,0.0,37900.0,OLD STYLE,2,1920.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,POOR,FAIR,7.0,2.0,1.0,0.0,Central Heat,0.0,0,1320.0,1.0,,2019.0
0023B00003030601,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0116766038826, 40.4610779709461], [-80.0116901422865, 40.4611262867409], [-80.0116022875357, 40.4611406488215], [-80.0115887491919, 40.4610923330166], [-80.0116766038826, 40.4610779709461]]]]}",1845, ,CLAYTON AVE,PITTSBURGH,PA,UNIT 306,15214,25th Ward - PITTSBURGH,Pittsburgh,BEECH AVE & LOOKOUT PT,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,09-01-2017,08-29-2017,92550.0,UR,OTHER VALID,08-27-2003,62000.0,01-02-2001,55000.0,88000.0,CONDO GRDN,1,1986.0,Brick,SHINGLE,None,C+,AVERAGE +,AVERAGE,AVERAGE,3.0,1.0,1.0,0.0,Central Heat with AC,0.0,0,763.0,1.0,,2019.0
0045S00371000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0192357621823, 40.4630759193701], [-80.0193649272347, 40.4629759854586], [-80.0194375882794, 40.4630297050618], [-80.0193048027597, 40.4631286069159], [-80.0192357621823, 40.4630759193701]]]]}",0, ,N CHARLES ST,PITTSBURGH,PA, ,15214,25th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1257.0,,06-21-1972,0.0,3,LOVE&AFFECTION,,,,,400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0022D00162000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0173892358823, 40.4605926717195], [-80.0177234167582, 40.4605321793799], [-80.0177422051859, 40.4605883793012], [-80.0174070532581, 40.4606485660762], [-80.0173892358823, 40.4605926717195]]]]}",1909, ,N CHARLES ST,PITTSBURGH,PA, ,15212,25th Ward - PITTSBURGH,Pittsburgh,WARD 25,CORPORATION,GOVERNMENT,OWNED BY METRO HOUSING AU,1918.0,,10-26-1981,0.0,3,LOVE&AFFECTION,,,,,800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046B00088000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0077894205838, 40.4705293036544], [-80.0080055677429, 40.470488265139], [-80.0083278633116, 40.4704270756656], [-80.0083421798952, 40.470536011683], [-80.0078254741946, 40.4706378392371], [-80.0077894205838, 40.4705293036544]]]]}",2530, ,PERRYSVILLE AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR,RESIDENTIAL,SINGLE FAMILY,6029.0,09-23-2011,09-23-2011,1334.0,AA,SALE NOT ANALYZ,12-03-2009,7000.0,12-15-2004,0.0,9800.0,OLD STYLE,2,1900.0,Brick,SLATE,Full,C+,AVERAGE +,UNSOUND,UNSOUND,8.0,4.0,2.0,0.0,Central Heat,1.0,0,3520.0,1.0,,2019.0
0077P00217000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0098716029679, 40.4738841771369], [-80.0098698805168, 40.473783643051], [-80.0102807577299, 40.4737769605594], [-80.0102840846575, 40.4738780119399], [-80.0098716029679, 40.4738841771369]]]]}",0, ,PERRYSVILLE AVE,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,4320.0,,12-20-1974,6500.0,0,VALID SALE,,,,,16800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046N00217000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0135850032354, 40.4642305021614], [-80.0135942306391, 40.4642286251715], [-80.0136595756632, 40.4642153576591], [-80.0137558739885, 40.4645307782957], [-80.013696897709, 40.4645426682982], [-80.0136875570235, 40.4645445497809], [-80.0135850032354, 40.4642305021614]]]]}",0, ,DRUM ST,PITTSBURGH,PA, ,15214,25th Ward - PITTSBURGH,Pittsburgh,WARD 25,CORPORATION,RESIDENTIAL,VACANT LAND,2760.0,10-30-2015,10-30-2015,25186.0,GV,GOVT SALE,06-01-1998,8133.0,03-19-1997,11000.0,23300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0045M00047000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0189217877367, 40.4671934019094], [-80.0188560342002, 40.466956920736], [-80.0189425696881, 40.4669188163746], [-80.0191065647371, 40.467133165914], [-80.0189275972418, 40.4672120742161], [-80.0189217877367, 40.4671934019094]]]]}",0, ,N CHARLES ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1622.0,,06-21-1972,0.0,3,LOVE&AFFECTION,,,,,600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0045H00013000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0192653919297, 40.4671600458438], [-80.0193876355862, 40.4671091692701], [-80.0197124848871, 40.467536998138], [-80.0195748705885, 40.4675627653097], [-80.0192653919297, 40.4671600458438]]]]}",0, ,SNYDER ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,6960.0,,06-04-1956,0.0,3,LOVE&AFFECTION,,,,,18200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0046J00157000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-80.0154328597347, 40.4649828299051], [-80.0154939790993, 40.4649578566474], [-80.0155761149772, 40.4652062599001], [-80.0155318394913, 40.4652242203492], [-80.0155165001575, 40.4652304482859], [-80.0154328597347, 40.4649828299051]]]]}",0, ,CHAUTAUQUA ST,PITTSBURGH,PA, ,15214,26th Ward - PITTSBURGH,Pittsburgh,WARD 26 - PERRY SOUTH,REGULAR,RESIDENTIAL,VACANT LAND,2000.0,,09-12-1990,600.0,9,OTHER INVALID,,,,,1900.0,,,,,,,,,,,,,,,,,,,,,2019.0
