PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0028S00079000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9524360449774, 40.4337817576318], [-79.9524472431639, 40.4337361115811], [-79.9528385247135, 40.4337883683714], [-79.9528263981612, 40.4338370418083], [-79.9524360449774, 40.4337817576318]]]]}",3375, ,PARKVIEW AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,2000.0,12-18-2014,12-17-2014,150000.0,99,CORRECTN / DUP,05-16-2014,1.0,02-01-1958,0.0,136200.0,ROW END,2,1920.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,FAIR,FAIR,6.0,3.0,2.0,0.0,Central Heat,0.0,0,1584.0,1.0,,2019.0
0028P00021000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9617722347015, 40.4349438681866], [-79.9617387067103, 40.4349898853079], [-79.9614618062395, 40.4348751219126], [-79.9614959530112, 40.4348278111794], [-79.9617722347015, 40.4349438681866]]]]}",3212, ,JOE HAMMER SQ,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,TWO FAMILY,1800.0,09-02-2003,09-02-2003,1.0,H,MULTI-PARCEL SA,10-03-2000,34000.0,04-02-1998,0.0,79300.0,MULTI-FAMILY,2,1900.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,FAIR,FAIR,10.0,4.0,3.0,0.0,Central Heat,0.0,0,1760.0,1.0,,2019.0
0028R00096000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9549446187018, 40.4334550116913], [-79.954957772908, 40.4333966154213], [-79.9553269322272, 40.4334458849832], [-79.9555481141733, 40.4334754135136], [-79.9555353044472, 40.4335315352227], [-79.9549446187018, 40.4334550116913]]]]}",3311, ,WARD ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,THREE FAMILY,3630.0,,06-23-1973,0.0,N,NOT APPLICABLE,,,,,115000.0,MULTI-FAMILY,2,1900.0,Brick,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,12.0,7.0,1.0,0.0,Central Heat with AC,0.0,0,3106.0,1.0,,2019.0
0029D00015000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9530721374399, 40.4325598825593], [-79.953076356128, 40.4325410566184], [-79.9530873750731, 40.432491885304], [-79.9535036306196, 40.4325457277897], [-79.9534881440733, 40.4326124502724], [-79.9530721374399, 40.4325598825593]]]]}",3286, ,DAWSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,TWO FAMILY,2799.0,10-21-2015,10-13-2015,165000.0,0,VALID SALE,01-23-2012,1.0,10-14-2008,125000.0,139300.0,MULTI-FAMILY,3,1900.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,9.0,5.0,2.0,0.0,Central Heat,0.0,0,2540.0,1.0,,2019.0
0028P00228000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9589084700089, 40.4333752281085], [-79.9589195709229, 40.4333027770201], [-79.959152650277, 40.4333114568771], [-79.9591234380711, 40.4333786711613], [-79.9589084700089, 40.4333752281085]]]]}",5, ,HALKET ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,1582.0,,03-28-1989,7500.0,0,VALID SALE,,,,,7100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011S00062000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9658074615301, 40.4341624715272], [-79.965948335138, 40.4338127799458], [-79.9664321068511, 40.4340024379495], [-79.9667465547713, 40.4341020867969], [-79.9669628657628, 40.4341613433513], [-79.9671959308309, 40.4342044260269], [-79.9680184906568, 40.4343380272186], [-79.9678146952997, 40.43497891316], [-79.9674703079504, 40.4348880270492], [-79.9664754743229, 40.434427951199], [-79.9664878477761, 40.4344098826241], [-79.9658074615301, 40.4341624715272]]]]}",3000, ,TECHNOLOGY DR,PITTSBURGH,PA, ,15219,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,MUNICIPAL URBAN RENEWAL,115652.0,,02-12-1984,0.0,3,LOVE&AFFECTION,,,,,7317900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011S00068000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9668742093031, 40.4353265081445], [-79.966946309601, 40.4353704806524], [-79.966888714703, 40.435490873248], [-79.9668008673138, 40.4354958050745], [-79.9668742093031, 40.4353265081445]]]]}",0, ,CORNET ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,972.0,,11-10-1966,0.0,3,LOVE&AFFECTION,,,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0029C00232000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9554260677484, 40.431388303157], [-79.95542848801, 40.431377734639], [-79.9554358459523, 40.431345570625], [-79.9557306758115, 40.4313882838637], [-79.9557339440847, 40.4313763397634], [-79.9558737037634, 40.4313988325414], [-79.9558829676456, 40.4313717753773], [-79.9560119250186, 40.4313897326903], [-79.9560042031008, 40.4314237459858], [-79.9558699424364, 40.4314049694447], [-79.9558663655066, 40.431419904379], [-79.9557289153015, 40.4314006816313], [-79.9557250710022, 40.4314167321175], [-79.9557219686689, 40.4314296864682], [-79.9554260677484, 40.431388303157]]]]}",3219, ,WARD ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,TOWNHOUSE,2335.0,06-14-2011,06-14-2011,135000.0,UR,OTHER VALID,12-02-2005,95000.0,08-25-1999,83130.0,120100.0,TOWNHOUSE,2,1998.0,Frame,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,5.0,3.0,1.0,1.0,Central Heat,0.0,0,1275.0,1.0,,2019.0
0029C00355000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9544838378606, 40.4313787603747], [-79.9545418384207, 40.4311432027373], [-79.954596572864, 40.4311504643466], [-79.9545403829167, 40.4313864227624], [-79.9544838378606, 40.4313787603747]]]]}",17, ,DAWSON CT,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,1266.0,08-05-2014,08-05-2014,1.0,H,MULTI-PARCEL SA,08-22-2001,30000.0,08-08-1991,27000.0,42700.0,ROW INTERIOR,2,1930.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1272.0,1.0,,2019.0
0029C00057000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9567055775777, 40.4314974633798], [-79.9569487853255, 40.4312988230956], [-79.9570050070837, 40.4313404928144], [-79.9567602360318, 40.4315380879879], [-79.9567055775777, 40.4314974633798]]]]}",3456, ,FRAZIER ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,VACANT LAND,2000.0,,03-31-1987,4500.0,4,OTHER,,,,,6000.0,SEMI DETACHED,3,2015.0,Concrete Block,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,4.0,2.0,0.0,Central Heat with AC,,,1980.0,1.0,,2019.0
