PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0026B00263000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9608148646459, 40.4599639653851], [-79.9608827665894, 40.4599516832542], [-79.9609732074148, 40.4602158639798], [-79.9608928080025, 40.4602306051832], [-79.9608148646459, 40.4599639653851]]]]}",0, ,RUTHVEN ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,2200.0,,06-07-1966,0.0,3,LOVE&AFFECTION,,,,,900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026J00107000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9631671493624, 40.457660558378], [-79.9630526442646, 40.45749861679], [-79.9632570380931, 40.4574147313755], [-79.9633842942842, 40.4575819200934], [-79.9632883894804, 40.4576169797917], [-79.9633708804071, 40.4577345031474], [-79.9633083469289, 40.4577596339613], [-79.9632203724062, 40.4576392909361], [-79.9631671493624, 40.457660558378]]]]}",3307, -3309,BETHOVEN ST,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,TWO FAMILY,5160.0,08-21-2014,08-21-2014,1.0,3,LOVE&AFFECTION,02-02-1988,0.0,,,96800.0,MULTI-FAMILY,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,10.0,6.0,2.0,0.0,Central Heat,1.0,0,2947.0,1.0,,2019.0
0025M00138000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9677511047914, 40.4567309356139], [-79.967781194814, 40.4567168138483], [-79.9678449030438, 40.4567138738561], [-79.9678632343494, 40.4570390005566], [-79.9677734941626, 40.4570429401648], [-79.9677511047914, 40.4567309356139]]]]}",3053, ,BRERETON ST,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETAL,RESIDENTIAL,TWO FAMILY,3000.0,08-06-2018,07-27-2018,335000.0,9,OTHER INVALID,05-08-2015,65000.0,,,91800.0,MULTI-FAMILY,3,1900.0,Brick,ROLL,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,2274.0,1.0,,2019.0
0026J00163000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.965116775116, 40.4556924177211], [-79.9652139306575, 40.4556510542551], [-79.9653209642185, 40.4557831130983], [-79.965248020474, 40.4558772988595], [-79.965116775116, 40.4556924177211]]], [[[-79.9652478048198, 40.4556361364947], [-79.9653191479279, 40.4556056879285], [-79.9654756345608, 40.455800892554], [-79.9653413390924, 40.4558435575377], [-79.9653806504302, 40.4557954369207], [-79.9652478048198, 40.4556361364947]]]]}",0, ,RIDGWAY ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,VACANT LAND,5092.0,09-12-2012,09-12-2012,5160.0,2,CITY TREASURER,03-20-1995,4000.0,,,15000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026F00263000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.960738477476, 40.4575925792969], [-79.9608732195593, 40.45753577014], [-79.9609784934296, 40.4576768843227], [-79.9608450824031, 40.4577330714247], [-79.960738477476, 40.4575925792969]]]]}",0, ,BIGELOW BLVD,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,2420.0,,06-05-1950,0.0,3,LOVE&AFFECTION,,,,,900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026G00127000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9567510226155, 40.4599130673968], [-79.9566588783627, 40.4598710746468], [-79.9569121711195, 40.4595371488281], [-79.9569557713835, 40.4595649885255], [-79.9567510226155, 40.4599130673968]]]]}",0, ,FLEETWOOD ST,PITTSBURGH,PA, ,15213,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,3450.0,,06-05-1950,0.0,3,LOVE&AFFECTION,,,,,25400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026E00157000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9636812778369, 40.4582928296029], [-79.9639845415295, 40.4581682648276], [-79.9640231862978, 40.4582230362554], [-79.9637204592242, 40.4583502465901], [-79.9636812778369, 40.4582928296029]]]]}",1102, ,HERRON AVE,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,1980.0,10-31-2008,10-31-2008,1.0,3,LOVE&AFFECTION,11-17-2005,1.0,09-21-2004,1.0,51600.0,OLD STYLE,3,1880.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,POOR,POOR,4.0,1.0,1.0,0.0,Central Heat,0.0,0,2112.0,1.0,,2019.0
0025M00246000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9683983928001, 40.4558166589786], [-79.9684800463517, 40.4558128740633], [-79.9684897211163, 40.4559703907101], [-79.9684142790401, 40.4559718386826], [-79.9683983928001, 40.4558166589786]]]]}",0, ,PAULOWNA ST,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,VACANT LAND,1200.0,03-04-2016,03-01-2016,45000.0,H,MULTI-PARCEL SA,03-25-2015,60000.0,11-13-1995,1.0,1800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025M00202000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9668555514947, 40.4566006148478], [-79.9668266131608, 40.456280752683], [-79.966919039526, 40.4562765768174], [-79.9669488692647, 40.4565962395914], [-79.9668555514947, 40.4566006148478]]]]}",3106, ,BRERETON ST,PITTSBURGH,PA, ,15219,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,COMMERCIAL,OFFICE - 1-2 STORIES,3000.0,06-22-2007,06-22-2007,1000.0,AA,SALE NOT ANALYZ,06-21-2007,1000.0,10-05-2001,6231.0,164800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0025L00048000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9725126597791, 40.4571100994617], [-79.9729064846785, 40.4568364775408], [-79.9729411358273, 40.4568661370842], [-79.9725472314044, 40.4571386844312], [-79.9723024930365, 40.4573080201784], [-79.972269348274, 40.4572791458477], [-79.9725126597791, 40.4571100994617]]]]}",0, ,SASSAFRAS WAY,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,VACANT COMMERCIAL LAND,2940.0,10-29-2014,09-18-2014,2860.0,H,MULTI-PARCEL SA,08-10-2011,0.0,,,1300.0,,,,,,,,,,,,,,,,,,,,,2019.0
