PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0049F00248000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9583972912448, 40.4684551333773], [-79.9586351400031, 40.4682563911416], [-79.9586994066139, 40.4683030571785], [-79.9584557663084, 40.4684971042926], [-79.9583972912448, 40.4684551333773]]]]}",271, ,MAIN ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,2500.0,11-07-2014,10-17-2014,296000.0,36,QUIT CLAIM / SPEC WARRNTY,03-22-2012,160000.0,08-04-1953,0.0,268800.0,ROW END,2,1900.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,7.0,4.0,1.0,0.0,Central Heat,0.0,0,2061.0,1.0,,2019.0
0081K00005000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9416926972844, 40.4767345700921], [-79.941508143939, 40.4770441369581], [-79.9414634633997, 40.477030594813], [-79.9413752612685, 40.4770134806479], [-79.9414737480336, 40.4765613704576], [-79.9416926972844, 40.4767345700921]]]]}",4287, ,COLERIDGE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11002,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,9240.0,,04-09-1979,53500.0,0,VALID SALE,,,,,92800.0,COLONIAL,2,1953.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat with AC,0.0,1,1168.0,1.0,,2019.0
0080P00107000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9601748259907, 40.4732521545085], [-79.9604175498151, 40.4730516893583], [-79.9604590519352, 40.4730819924577], [-79.9603102318411, 40.4732028165597], [-79.960214151323, 40.4732808052992], [-79.9601748259907, 40.4732521545085]]]]}",163, ,45TH ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,CORPORATION,RESIDENTIAL,TWO FAMILY,1500.0,06-14-2018,06-07-2018,365000.0,36,QUIT CLAIM / SPEC WARRNTY,02-06-2018,200000.0,07-01-1992,1.0,101300.0,MULTI-FAMILY,2,1900.0,Brick,SHINGLE,Full,D,BELOW AVERAGE,FAIR,FAIR,7.0,3.0,1.0,0.0,Central Heat,0.0,0,1689.0,1.0,,2019.0
0080P00164000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9595526984581, 40.4732455332077], [-79.9597926828273, 40.4730537482322], [-79.9598412864524, 40.4730896140484], [-79.9596030547211, 40.4732816857483], [-79.9595526984581, 40.4732455332077]]]]}",180, ,46TH ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,1600.0,03-15-2019,03-07-2019,1.0,3,LOVE&AFFECTION,06-25-1971,0.0,,,83400.0,ROW END,2,1890.0,Brick,SHINGLE,Full,D,BELOW AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,1.0,Central Heat with AC,0.0,0,1525.0,1.0,,2019.0
0049A00178000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9634743614051, 40.4709573212268], [-79.9636796844064, 40.4707956184424], [-79.9637225730174, 40.4708251629088], [-79.9635161042044, 40.4709867049747], [-79.9634743614051, 40.4709573212268]]]]}",136, ,41ST ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,ROWHOUSE,1280.0,02-22-2006,02-22-2006,1.0,3,LOVE&AFFECTION,05-05-1950,0.0,,,61400.0,ROW END,2,1890.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,FAIR,6.0,2.0,1.0,0.0,Central Heat,0.0,0,1488.0,1.0,,2019.0
0049B00168000400,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9611583691569, 40.4702879426962], [-79.9611503457703, 40.4702942473649], [-79.9611411494463, 40.4702878494423], [-79.9611402848759, 40.470287248408], [-79.9611483473727, 40.4702808328088], [-79.9611583691569, 40.4702879426962]]]]}",0, ,EDEN WAY,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,VACANT LAND,68.0,,02-05-1953,0.0,N,NOT APPLICABLE,,,,,100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049G00120000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9567366003831, 40.4682054876265], [-79.95676856522, 40.4681816510553], [-79.9569021955924, 40.4682770139414], [-79.9568567963803, 40.4683114954994], [-79.9567366003831, 40.4682054876265]]]]}",4212, ,BRUCE ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,ROWHOUSE,845.0,01-06-2009,01-06-2009,1.0,3,LOVE&AFFECTION,06-17-1977,15000.0,,,57000.0,ROW END,2,1900.0,Brick,ROLL,Full,D,BELOW AVERAGE,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,896.0,1.0,,2019.0
0049C00222000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9557638891953, 40.4714666914956], [-79.9556310755204, 40.4713691760323], [-79.9556610979005, 40.471344417421], [-79.9559516148345, 40.4715488157898], [-79.9559162115105, 40.4715785292781], [-79.9557638891953, 40.4714666914956]]]]}",4617, 1/2,CARLTON ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,ROWHOUSE,1320.0,04-19-2019,04-11-2019,267900.0,AA,SALE NOT ANALYZ,04-20-2016,260000.0,07-03-2014,25000.0,90700.0,ROW INTERIOR,2,1890.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,816.0,1.0,,2019.0
0080G00056000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9573277827544, 40.4775138760879], [-79.9572331557941, 40.477444313034], [-79.9572844727438, 40.4773908627379], [-79.9575330160807, 40.4775725390361], [-79.9574730749031, 40.477620706162], [-79.9573277827544, 40.4775138760879]]]]}",4902, ,HATFIELD ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,CORPORATION,RESIDENTIAL,TWO FAMILY,1920.0,05-17-2017,05-15-2017,110000.0,36,QUIT CLAIM / SPEC WARRNTY,01-05-2015,1.0,05-29-2012,68102.0,81700.0,MULTI-FAMILY,2,1910.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,8.0,4.0,2.0,0.0,Central Heat,0.0,0,2096.0,1.0,,2019.0
0080N00054000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9622141118322, 40.4725718360025], [-79.9625279026474, 40.4723139471746], [-79.9625809126396, 40.472352541515], [-79.9622603596228, 40.4726051604501], [-79.9622141118322, 40.4725718360025]]]]}",121, ,43RD ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR,RESIDENTIAL,ROWHOUSE,2730.0,,08-10-2000,1.0,3,LOVE&AFFECTION,08-16-1994,35000.0,,,101700.0,ROW END,2,1900.0,Brick,SHINGLE,Full,D,BELOW AVERAGE,AVERAGE,AVERAGE,8.0,4.0,1.0,0.0,Central Heat,0.0,0,2275.0,1.0,,2019.0
0080K00217000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9583715760515, 40.4762266047235], [-79.9585695597125, 40.4760695113529], [-79.9586117359264, 40.4760992993903], [-79.9584179961016, 40.4762596966124], [-79.9583715760515, 40.4762266047235]]]]}",26, ,48TH ST,PITTSBURGH,PA, ,15201,9th Ward - PITTSBURGH,Pittsburgh,10902,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,1409.0,07-10-2015,07-08-2015,262780.0,36,QUIT CLAIM / SPEC WARRNTY,09-28-2010,83100.0,07-23-2008,1.0,94900.0,ROW INTERIOR,3,1890.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,8.0,2.0,1.0,1.0,Central Heat,0.0,0,2244.0,1.0,,2019.0
