PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0083E00007000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9324416071679, 40.4682715549211], [-79.9325752578022, 40.4683205712737], [-79.9325056956139, 40.4684540938037], [-79.9323407137382, 40.4684373872687], [-79.9324416071679, 40.4682715549211]]]]}",5442, ,COLUMBO ST,PITTSBURGH,PA, ,15206,11th Ward - PITTSBURGH,Pittsburgh,11103,REGULAR,RESIDENTIAL,VACANT LAND,2717.0,,05-24-1996,41000.0,U,OTHER VALID,,,,,34700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0050L00112000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9384422500953, 40.466468181721], [-79.9381902344139, 40.4664434337225], [-79.9382026948779, 40.4663981427273], [-79.9384505026165, 40.4664316421295], [-79.9384422500953, 40.466468181721]]]]}",317, ,N ATLANTIC AVE,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,ROWHOUSE,1022.0,,01-22-1991,15000.0,0,VALID SALE,,,,,34900.0,ROW INTERIOR,2,1900.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,822.0,1.0,,2019.0
0083J00016000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9316319731219, 40.4672144604351], [-79.9316048082212, 40.4671387758682], [-79.931581075331, 40.4670719503917], [-79.9315504190995, 40.4669856041095], [-79.9315089010812, 40.466869001225], [-79.9316250079253, 40.4668879987532], [-79.9317511645671, 40.4672314322248], [-79.9316319731219, 40.4672144604351]]]]}",5474, ,HILLCREST ST,PITTSBURGH,PA, ,15206,11th Ward - PITTSBURGH,Pittsburgh,11103,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,3314.0,03-22-2017,12-14-2016,10924.0,99,CORRECTN / DUP,09-23-2016,3055.0,10-08-1969,0.0,47600.0,OLD STYLE,2,1900.0,Masonry FRAME,SHINGLE,Full,C-,AVERAGE -,POOR,POOR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1020.0,1.0,,2019.0
0050K00201000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9446882226833, 40.4663733560388], [-79.9447522695774, 40.4661042631782], [-79.9448132109643, 40.4661127156584], [-79.9447559337637, 40.4663826204411], [-79.9446882226833, 40.4663733560388]]]]}",4905, ,DEARBORN ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,SINGLE FAMILY,1900.0,12-30-2014,12-16-2014,17000.0,DT,DATE OF TRANSFER,09-04-1996,1.0,,,19700.0,COLONIAL,2,2016.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,1.0,Central Heat with AC,0.0,0,1154.0,1.0,,2019.0
0050L00179000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9410491432633, 40.4666184698957], [-79.941110193273, 40.4663536212706], [-79.941176104452, 40.4663628529533], [-79.9411195735823, 40.4666284620575], [-79.9410491432633, 40.4666184698957]]]]}",5135, ,BROAD ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,2300.0,,07-02-1993,8600.0,2,CITY TREASURER,,,,,74900.0,OLD STYLE,2,1880.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,FAIR,FAIR,8.0,3.0,2.0,0.0,Central Heat,0.0,0,1264.0,1.0,,2019.0
0050L00131000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9369980110318, 40.4661727279033], [-79.9369970194433, 40.4661755424868], [-79.9369867379387, 40.4661739808733], [-79.9369278710781, 40.466387557209], [-79.9368770353343, 40.4663804696587], [-79.9369499261685, 40.4661116623947], [-79.9370116235508, 40.4661205408624], [-79.9369980110318, 40.4661727279033]]]]}",5332, ,KINCAID ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,ROWHOUSE,1700.0,09-24-2014,09-09-2014,119700.0,H,MULTI-PARCEL SA,09-28-2011,5500.0,08-31-2011,3091.0,15000.0,ROW END,2,1925.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,POOR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1280.0,1.0,,2019.0
0050G00234000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9399823938811, 40.4688045024731], [-79.940041885661, 40.4685279186477], [-79.9401069038601, 40.4685372345438], [-79.9401179231115, 40.4685388122908], [-79.9400567688521, 40.468814323108], [-79.9400493566538, 40.4688133412928], [-79.9399906819722, 40.4688055996473], [-79.9399823938811, 40.4688045024731]]]]}",0, ,HILLCREST ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETUX OR ET VIR,RESIDENTIAL,VACANT LAND,2100.0,10-05-2018,10-04-2018,178500.0,H,MULTI-PARCEL SA,06-23-2018,1.0,11-17-1978,150.0,7400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0050E00156000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9464789345437, 40.4690871873635], [-79.9465210027705, 40.4690127520057], [-79.9468402133436, 40.4691198630807], [-79.9469249465985, 40.4691482950638], [-79.946951740183, 40.4691572855358], [-79.9469110034377, 40.4692280811469], [-79.9468832071864, 40.4692190171061], [-79.9468019463665, 40.4691925188346], [-79.9464789345437, 40.4690871873635]]]]}",4714, ,KINCAID ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,3600.0,04-30-2010,04-30-2010,33000.0,33,PREV FORECLOSE,04-03-2009,1710.0,10-28-1999,10.0,69400.0,OLD STYLE,2,1935.0,Brick,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,7.0,3.0,1.0,1.0,Central Heat,0.0,0,1440.0,1.0,,2019.0
0050L00190000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9402111064777, 40.4660816587505], [-79.9402663188364, 40.4658307425428], [-79.9403534209497, 40.4658420674881], [-79.9402996189881, 40.4660950155765], [-79.9402111064777, 40.4660816587505]]]]}",5168, ,BROAD ST,PITTSBURGH,PA, ,15224,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,2350.0,12-14-2018,12-05-2018,65000.0,36,QUIT CLAIM / SPEC WARRNTY,06-01-2017,100.0,05-02-2012,1000.0,27100.0,OLD STYLE,2,1880.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,5.0,2.0,1.0,2.0,Central Heat,0.0,0,1052.0,1.0,,2019.0
0083J00019000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9312418015013, 40.4670170759643], [-79.931262676982, 40.4669399820395], [-79.9315504190995, 40.4669856041095], [-79.931581075331, 40.4670719503917], [-79.9312418015013, 40.4670170759643]]]]}",319, ,N FAIRMOUNT ST,PITTSBURGH,PA, ,15206,11th Ward - PITTSBURGH,Pittsburgh,11103,CORPORATION,RESIDENTIAL,VACANT LAND,2532.0,01-11-2012,01-11-2012,12601.0,2,CITY TREASURER,11-25-1986,1.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,2019.0
