PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0028B00081000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.959025051871, 40.4407352557171], [-79.9590845732373, 40.4406927903962], [-79.9594038981431, 40.4409510221731], [-79.9593397782804, 40.4409976451146], [-79.959025051871, 40.4407352557171]]]]}",3518, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,OFFICE - 1-2 STORIES,6028.0,06-04-2014,06-04-2014,2435145.0,35,CORP TRANSFER,06-26-2001,500000.0,04-22-1988,0.0,803600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028G00288000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9553579731634, 40.4401642363925], [-79.9552317232698, 40.4400628990394], [-79.9555129226322, 40.4398480684903], [-79.9557473816912, 40.439679437531], [-79.955874222705, 40.4397814273204], [-79.9556237295018, 40.4399671854825], [-79.9553579731634, 40.4401642363925]]]]}",262, -266,OAKLAND AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,HUD PROJ #232,10000.0,,06-28-1971,0.0,3,LOVE&AFFECTION,,,,,742600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028S00115000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9508899263389, 40.4356154310638], [-79.9508861165411, 40.4355371554309], [-79.951781084649, 40.4356498936021], [-79.9517606553977, 40.4357414681531], [-79.9508899263389, 40.4356154310638]]]]}",3448, ,PARKVIEW AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,THREE FAMILY,7431.0,,02-04-1992,89000.0,0,VALID SALE,,,,,114800.0,MULTI-FAMILY,2,1900.0,Masonry FRAME,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,13.0,3.0,3.0,0.0,Central Heat,0.0,0,2028.0,1.0,,2019.0
0028G00127000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9563003536583, 40.439047447077], [-79.9560464012229, 40.4392306629197], [-79.9560113788707, 40.4392024313226], [-79.9559921446667, 40.4391869302525], [-79.9562474216682, 40.4390043139522], [-79.9562649861545, 40.4390186332527], [-79.9563003536583, 40.439047447077]]]]}",307, ,MEYRAN AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,TWO FAMILY,2200.0,10-20-2006,10-02-2006,25000.0,28,OTHER,02-27-2003,112000.0,08-21-1995,1.0,121000.0,MULTI-FAMILY,3,1910.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,8.0,4.0,2.0,0.0,Central Heat,0.0,0,2796.0,1.0,,2019.0
0028S00023000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9530956099064, 40.4352338052694], [-79.9531178147896, 40.4351351720371], [-79.9534429073654, 40.4351838451277], [-79.9534187055174, 40.4352780085043], [-79.9530956099064, 40.4352338052694]]]]}",3425, ,DAWSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,SINGLE FAMILY,3293.0,,06-07-1990,1.0,3,LOVE&AFFECTION,,,,,114600.0,OLD STYLE,2,1929.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,1.0,Central Heat,0.0,0,1462.0,1.0,,2019.0
0028G00071000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9560060493325, 40.4386015865758], [-79.9562108205744, 40.4384508017529], [-79.9562684679078, 40.4384966581715], [-79.9560605464037, 40.438645828604], [-79.9560194893145, 40.4386124911941], [-79.9560060493325, 40.4386015865758]]]]}",322, ,MEYRAN AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,THREE FAMILY,1803.0,,07-08-1980,31000.0,0,VALID SALE,,,,,119200.0,MULTI-FAMILY,3,1910.0,Brick,ROLL,Full,C+,AVERAGE +,AVERAGE,AVERAGE,8.0,5.0,3.0,0.0,Central Heat,0.0,0,2040.0,1.0,,2019.0
0028H00143000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9506954905113, 40.4389406732645], [-79.9508528646376, 40.4388892148423], [-79.9508852231424, 40.4389530799068], [-79.9507311666217, 40.4390051870724], [-79.9506954905113, 40.4389406732645]]]]}",51, ,BOUNDARY ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1125.0,02-25-2011,02-25-2011,45000.0,H,MULTI-PARCEL SA,12-02-2009,23000.0,09-01-1993,14000.0,44800.0,SEMI DETACHED,2,1900.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1125.0,1.0,,2019.0
0028H00151000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9507775855536, 40.4392517478766], [-79.9509714395102, 40.439188472363], [-79.9510096092608, 40.439262432056], [-79.9509795809302, 40.4392737802157], [-79.9508158660532, 40.4393264155914], [-79.9507775855536, 40.4392517478766]]]]}",42, ,BOUNDARY ST REAR,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,1475.0,01-27-2006,01-27-2006,0.0,3,LOVE&AFFECTION,08-17-2005,1.0,02-27-2002,1.0,47800.0,ROW END,3,1900.0,Frame,ROLL,Part,D+,BELOW AVERAGE +,FAIR,FAIR,5.0,3.0,1.0,0.0,Central Heat,0.0,0,2172.0,1.0,,2019.0
0028F00268000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9594182148495, 40.4382761089261], [-79.9596584883596, 40.4381053430229], [-79.9596929027639, 40.4381328974221], [-79.9597364799645, 40.4381677387089], [-79.9594951172249, 40.4383382254274], [-79.9594182148495, 40.4382761089261]]]]}",210, ,COLTART AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,SINGLE FAMILY,3150.0,08-11-2004,08-11-2004,0.0,3,LOVE&AFFECTION,11-23-1988,1.0,,,110900.0,SEMI DETACHED,2.5,1900.0,Brick,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,8.0,5.0,2.0,0.0,Central Heat,0.0,0,2195.0,1.0,,2019.0
0028H00206000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9531157053387, 40.4402678367756], [-79.9531646136538, 40.4402128337001], [-79.953226341374, 40.4402469871895], [-79.9531788903086, 40.4402997642791], [-79.9531157053387, 40.4402678367756]]]]}",335, ,S BOUQUET ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,ROWHOUSE,660.0,12-19-2011,12-19-2011,230000.0,H,MULTI-PARCEL SA,01-13-1999,24857.0,05-05-1950,0.0,53600.0,ROW END,2,1900.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,1.0,1.0,Central Heat,0.0,0,1056.0,1.0,,2019.0
