PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0049P00252000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9597036515178, 40.4634260309134], [-79.9600543593597, 40.4633707558402], [-79.9600678316659, 40.4634232925013], [-79.9597199385083, 40.4634800975204], [-79.9597036515178, 40.4634260309134]]]]}",334, ,39TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,ROWHOUSE,2000.0,03-16-2006,03-16-2006,55000.0,0,VALID SALE,10-20-2003,12000.0,10-01-2003,0.0,73200.0,ROW INTERIOR,2,1900.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1776.0,1.0,,2019.0
0049P00249000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9593890119245, 40.4634789558962], [-79.9595279153198, 40.4634566360188], [-79.9595411871447, 40.4635048188847], [-79.9594028783335, 40.4635270430742], [-79.9593890119245, 40.4634789558962]]]]}",333, ,39TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,ROWHOUSE,800.0,04-17-2013,04-17-2013,82000.0,0,VALID SALE,09-09-1988,15000.0,,,71200.0,ROW END,3,1900.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1890.0,1.0,,2019.0
0026A00097000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9625709027428, 40.4615814456091], [-79.9626239040506, 40.4615752135024], [-79.9626876508237, 40.4618682777438], [-79.9626285454195, 40.4618738037395], [-79.9625709027428, 40.4615814456091]]]]}",3632, ,LIBERTY AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1839.0,,12-17-1990,22000.0,0,VALID SALE,,,,,34200.0,OLD STYLE,2,1930.0,Brick,ROLL,Full,D,BELOW AVERAGE,POOR,POOR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1288.0,1.0,,2019.0
0049P00216000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.958156566344, 40.4641196315441], [-79.9580768284427, 40.4638482852451], [-79.958145250498, 40.4638372318338], [-79.9582280034888, 40.4641082216863], [-79.958156566344, 40.4641196315441]]]]}",3942, ,MINTWOOD ST,PITTSBURGH,PA, ,15224,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,SINGLE FAMILY,2020.0,12-18-2006,12-18-2006,37500.0,0,VALID SALE,09-01-1989,35000.0,,,77200.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,6.0,3.0,1.0,1.0,Central Heat with AC,1.0,0,1816.0,1.0,,2019.0
0049N00224000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9639217579623, 40.4635442616311], [-79.9639923762139, 40.4634860916882], [-79.9640826365904, 40.4635616142142], [-79.9641807823684, 40.4636437784657], [-79.9641173531309, 40.4636873500494], [-79.9640131913977, 40.463596258672], [-79.9639959223342, 40.4635995652763], [-79.9639217579623, 40.4635442616311]]]]}",3487, ,DENNY ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,ROWHOUSE,1920.0,09-09-2015,08-25-2015,1.0,H,MULTI-PARCEL SA,07-29-1997,25000.0,,,68200.0,ROW INTERIOR,2,1890.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1920.0,1.0,,2019.0
0049N00187000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9651987331378, 40.4627175747326], [-79.9652521836021, 40.4626775373384], [-79.9654089953961, 40.4628000859934], [-79.9653455647046, 40.4628436560485], [-79.9651987331378, 40.4627175747326]]]]}",3440, ,LIGONIER ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1260.0,,07-11-2002,10000.0,9,OTHER INVALID,03-06-2002,4122.0,06-26-2000,50000.0,31500.0,OLD STYLE,2,1880.0,Brick,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,6.0,3.0,2.0,0.0,Central Heat,0.0,0,1778.0,1.0,,2019.0
0049P00038000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9602303390432, 40.4643240358372], [-79.9603123052748, 40.4643111202216], [-79.9603616379881, 40.4644899865355], [-79.9604116483523, 40.4646712620884], [-79.9603221206798, 40.4646864040357], [-79.9602681521681, 40.4645042650767], [-79.960285322822, 40.4644943032199], [-79.9602303390432, 40.4643240358372]]]]}",3828, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,TWO FAMILY,2990.0,,07-16-1973,0.0,3,LOVE&AFFECTION,,,,,71100.0,OLD STYLE,3,1900.0,Brick,ROLL,Full,C-,AVERAGE -,FAIR,FAIR,11.0,4.0,2.0,0.0,Central Heat,,,3668.0,2.0,,2019.0
0049J00123001A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9655312594284, 40.4653142668421], [-79.9655778352372, 40.4653321611511], [-79.9656159474964, 40.4653468532053], [-79.9656491422185, 40.4653596258165], [-79.9656857358093, 40.4653736831342], [-79.9657250908477, 40.465388831969], [-79.9657614115395, 40.465402803808], [-79.9657495485457, 40.4654192231629], [-79.9657420988947, 40.4654295341121], [-79.9657368172911, 40.4654368439701], [-79.9657321245731, 40.4654433395168], [-79.9655004587906, 40.4653570523994], [-79.9655089809486, 40.4653452146181], [-79.9655156067657, 40.4653360108784], [-79.9655222388095, 40.4653267979503], [-79.9655312594284, 40.4653142668421]]]]}",196, ,36TH ST,PITTSBURGH,PA,UNIT 1-A,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR,COMMERCIAL,CONDOMINIUM OFFICE BUILDING,0.0,03-27-2006,03-27-2006,340480.0,0,VALID SALE,,,,,320800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026C00304000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9548881906205, 40.4614345954494], [-79.9551976834532, 40.4615830089013], [-79.954969634815, 40.4618576180081], [-79.9544153825622, 40.4622781885292], [-79.9542303967036, 40.4621849017985], [-79.9546199254544, 40.4617170643842], [-79.9546268481445, 40.461709771358], [-79.9548881906205, 40.4614345954494]]]]}",0, ,CAYUGA ST,PITTSBURGH,PA, ,15224,8th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,30260.0,,09-23-1922,0.0,3,LOVE&AFFECTION,,,,,535500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00235000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9585562395336, 40.4634415078706], [-79.9586245689301, 40.4634304314507], [-79.9586980856901, 40.4636946869956], [-79.9586310690981, 40.4637057599091], [-79.9585562395336, 40.4634415078706]]]]}",3925, ,HOWLEY ST,PITTSBURGH,PA, ,15224,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,1940.0,05-18-2004,05-18-2004,10.0,3,LOVE&AFFECTION,05-29-1990,38250.0,,,75800.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1600.0,1.0,,2019.0
0025D00101000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9671611559397, 40.4625534951065], [-79.9669259310378, 40.4623459617251], [-79.9670966426796, 40.4622327053527], [-79.9673323341719, 40.4624403060731], [-79.9671611559397, 40.4625534951065]]]]}",3354, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,SMALL DETACHED RET(UNDER 10000),6300.0,03-10-2011,03-10-2011,1.0,3,LOVE&AFFECTION,02-08-2011,1.0,07-27-1995,0.0,245800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049N00219000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.964421698734, 40.463478281857], [-79.9643112482024, 40.4635541923842], [-79.9642129915705, 40.4634714554161], [-79.9641127034283, 40.4633869748464], [-79.9642343693823, 40.4632867308471], [-79.9643344323115, 40.4633761584641], [-79.9643172171772, 40.4633893497592], [-79.964421698734, 40.463478281857]]]]}",3473, ,DENNY ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,COMMERCIAL,APART: 5-19 UNITS,4312.0,,10-21-1975,19950.0,0,VALID SALE,,,,,158800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049N00253000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9622713126194, 40.4641728516646], [-79.962345406415, 40.4641593053549], [-79.9624002119462, 40.4643541270885], [-79.962332515452, 40.4643645293454], [-79.9622713126194, 40.4641728516646]]]]}",3700, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,COMMERCIAL,RETL/APT'S OVER,1254.0,01-24-2013,01-24-2013,1.0,3,LOVE&AFFECTION,05-24-1999,28000.0,07-14-1980,15000.0,154800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026B00055000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.958684118979, 40.4624784755898], [-79.958610119083, 40.4624902531519], [-79.9586011485204, 40.4624598208044], [-79.9586003446213, 40.4624570988126], [-79.9585346929885, 40.4622344072528], [-79.9585887567976, 40.4622261702411], [-79.9586066944902, 40.4622230901708], [-79.958684118979, 40.4624784755898]]]]}",3916, ,LIBERTY AVE,PITTSBURGH,PA, ,15224,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,2000.0,,11-27-1996,37500.0,U,OTHER VALID,,,,,45800.0,OLD STYLE,2,1891.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1636.0,1.0,,2019.0
0048M00155000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9680176676252, 40.4664103048364], [-79.9681283202988, 40.4661847595848], [-79.968192381349, 40.4660519123724], [-79.9682432811599, 40.4659580587211], [-79.9683198162045, 40.4658331528505], [-79.9694028591307, 40.4664181069174], [-79.9691010093006, 40.4668603520157], [-79.9690736953848, 40.4668490032553], [-79.9680176676252, 40.4664103048364]]]]}",90, ,36TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,INDUSTRIAL,WAREHOUSE,72310.0,,11-03-1988,1975000.0,9,OTHER INVALID,,,,,297900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00210000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9584994362269, 40.4637800104353], [-79.9585683684605, 40.4637688771959], [-79.9586074411847, 40.4639017376058], [-79.9585361715904, 40.4639100797766], [-79.9584994362269, 40.4637800104353]]]]}",3929, ,CABINET WAY,PITTSBURGH,PA, ,15224,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,1040.0,06-14-2007,06-14-2007,52400.0,AA,SALE NOT ANALYZ,01-23-2006,5750.0,01-23-2006,2481.0,55400.0,OLD STYLE,2,1890.0,Frame,SHINGLE,Part,C-,AVERAGE -,AVERAGE,AVERAGE,3.0,1.0,1.0,,Central Heat,0.0,0,838.0,1.0,,2019.0
0049N00330000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9619407204597, 40.4633845810766], [-79.9621399407456, 40.4633543017586], [-79.962155422659, 40.4634462798507], [-79.9619728714382, 40.463477287198], [-79.9618966692593, 40.4634903555828], [-79.961865782343, 40.4633963844462], [-79.9619407204597, 40.4633845810766]]]]}",331, ,37TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,2067.0,06-28-2016,06-27-2016,209900.0,14,TIME ON MARKET,10-13-2011,72000.0,03-15-2011,1.0,73400.0,OLD STYLE,2,1962.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,884.0,1.0,,2019.0
0049P00210000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9585361715904, 40.4639100797766], [-79.9586074411847, 40.4639017376058], [-79.9586483780336, 40.4640411556962], [-79.9585764336636, 40.4640526448818], [-79.9585361715904, 40.4639100797766]]]]}",3928, ,MINTWOOD ST,PITTSBURGH,PA, ,15224,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,980.0,09-24-2018,09-15-2018,1.0,3,LOVE&AFFECTION,09-15-2018,1.0,07-29-1999,1.0,23000.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1051.0,1.0,,2019.0
0025D00079000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9688058950973, 40.4620490888286], [-79.968570570542, 40.4618422434902], [-79.9687936329527, 40.4616882457748], [-79.9690275741466, 40.4618948646625], [-79.9688058950973, 40.4620490888286]]]]}",3301, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR-ETUX OR ET VIR,INDUSTRIAL,OTHER,8700.0,02-14-2006,02-14-2006,82500.0,H,MULTI-PARCEL SA,02-14-2006,0.0,09-19-2003,25000.0,72800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00040000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9603616379881, 40.4644899865355], [-79.9605091924489, 40.4644728412704], [-79.9605593986824, 40.4646462618967], [-79.9604116483523, 40.4646712620884], [-79.9603616379881, 40.4644899865355]]]]}",3824, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,REGULAR,COMMERCIAL,DRY CLEANING PLANTS/LAUNDRIES,2600.0,,09-05-1985,20000.0,0,VALID SALE,,,,,69500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049N00239020200,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9630750985005, 40.4640664523806], [-79.9630593830391, 40.4640703965471], [-79.9630181087279, 40.4639724424562], [-79.9630342117974, 40.4639685153597], [-79.9630750985005, 40.4640664523806]]]]}",3644, ,PENN AVE,PITTSBURGH,PA,UNIT 202,15201,6th Ward - PITTSBURGH,Pittsburgh,PRE-WAR - MUNIS 103-111,REGULAR-ETAL,RESIDENTIAL,CONDOMINIUM,0.0,06-30-2014,06-30-2014,1.0,3,LOVE&AFFECTION,03-29-2013,255000.0,,,237000.0,CONDO CONV,1,2012.0,Brick,ROLL,Part,A,VERY GOOD,GOOD,GOOD,5.0,2.0,1.0,0.0,Central Heat with AC,,1,880.0,1.0,,2019.0
0049P00267000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9608658234527, 40.4632655800615], [-79.9608499257083, 40.4632174419954], [-79.9610174226283, 40.4631882460656], [-79.9610504820003, 40.463305662699], [-79.9608874453319, 40.4633311581745], [-79.9608658234527, 40.4632655800615]]]]}",327, ,38TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,2120.0,11-17-2010,11-17-2010,150421.0,0,VALID SALE,12-04-2009,45000.0,01-16-2009,1811.0,147900.0,OLD STYLE,3,1900.0,Frame,SHINGLE,Part,B-,GOOD -,GOOD,VERY GOOD,5.0,2.0,1.0,1.0,Central Heat,0.0,0,2280.0,1.0,,2019.0
0049N00020000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9655294884594, 40.4645518029116], [-79.9655894958767, 40.4644642730967], [-79.9655549498005, 40.4644522586636], [-79.9655943264306, 40.4644070433739], [-79.9657951934221, 40.4645298005048], [-79.9657213533916, 40.464634070025], [-79.9655294884594, 40.4645518029116]]]]}",3520, ,BUTLER ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,COMMERCIAL GARAGE,3575.0,12-02-2010,12-02-2010,300000.0,H,MULTI-PARCEL SA,01-08-1982,55000.0,,,175000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049J00118040100,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9653754070739, 40.4656256146485], [-79.9654098478, 40.4656394604111], [-79.9653778795718, 40.4656861524965], [-79.9653435385946, 40.4656722262559], [-79.9653754070739, 40.4656256146485]]]]}",3607, ,BUTLER ST,PITTSBURGH,PA,UNIT 401,15201,6th Ward - PITTSBURGH,Pittsburgh,TOWNHOUSE IN MUNI 107,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,02-02-2018,01-30-2018,344700.0,36,QUIT CLAIM / SPEC WARRNTY,,,,,202300.0,CONDO GRDN,1,2016.0,Brick,ROLL,Slab/Piers,B,GOOD,GOOD,GOOD,3.0,1.0,1.0,0.0,Central Heat with AC,,,858.0,1.0,,2019.0
0049P00262000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.960582552379, 40.4631049574984], [-79.9606221209626, 40.4632402843463], [-79.9605527547242, 40.4632507523112], [-79.9605143957836, 40.4631166867627], [-79.960582552379, 40.4631049574984]]]]}",3811, ,HOWLEY ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1020.0,10-20-2016,10-05-2016,347500.0,99,CORRECTN / DUP,01-08-2016,110600.0,01-11-1993,1.0,313300.0,OLD STYLE,3,1900.0,Brick,SHINGLE,Full,B+,GOOD +,GOOD,GOOD,6.0,3.0,2.0,0.0,Central Heat with AC,0.0,0,1785.0,1.0,,2019.0
0049N00134000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9651333034795, 40.463591014763], [-79.9651977261953, 40.4635466246257], [-79.9654412467904, 40.4637395679867], [-79.9653781531452, 40.4637832680588], [-79.9651333034795, 40.463591014763]]]]}",3458, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,SINGLE FAMILY,2400.0,06-11-2008,06-11-2008,179000.0,AA,SALE NOT ANALYZ,05-09-1997,72000.0,,,95800.0,SEMI DETACHED,2,1910.0,Brick,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,2028.0,1.0,,2019.0
0026M00165000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9498560948362, 40.4534446976618], [-79.9497580037533, 40.4529852217921], [-79.9501887903907, 40.4539729392642], [-79.950090431703, 40.4539756308911], [-79.9498560948362, 40.4534446976618]]], [[[-79.9503558767019, 40.4572517935152], [-79.9476274916102, 40.4569358027356], [-79.9476342588955, 40.4568715588871], [-79.9476371724769, 40.4568446811803], [-79.9476411661242, 40.45680783926], [-79.9485173535767, 40.4568802009773], [-79.9485103537288, 40.4569355639379], [-79.9486277506563, 40.4569469843575], [-79.9488691444191, 40.4569704667161], [-79.9490446938238, 40.4569900773091], [-79.9497355079974, 40.4570883789074], [-79.9503064212718, 40.4571258638667], [-79.9510507677125, 40.4571976505027], [-79.9510837834456, 40.4572005724981], [-79.951116837672, 40.4571981240676], [-79.9511490625582, 40.4571903694943], [-79.9511796120448, 40.4571775123734], [-79.9512076840601, 40.4571598902665], [-79.9512325415777, 40.4571379658391], [-79.9512535319674, 40.4571123147137], [-79.9512701041299, 40.4570836103565], [-79.9512818229657, 40.4570526063958], [-79.9512883807986, 40.4570201168356], [-79.9512896054539, 40.4569869946842], [-79.9512854647782, 40.4569541095584], [-79.9511041631852, 40.4563420438106], [-79.9510487212075, 40.4562118211212], [-79.9508990519159, 40.4558602745023], [-79.9506921688106, 40.4553522193175], [-79.9501552456498, 40.4541219487225], [-79.9502526123055, 40.4541193272798], [-79.9507774195935, 40.4553226055412], [-79.950937148748, 40.4556888246028], [-79.9509920751757, 40.4558344274851], [-79.9511410122345, 40.4561628336065], [-79.9511858075643, 40.4562616069709], [-79.9513492349461, 40.4566137622541], [-79.9514260948448, 40.4567567512601], [-79.9515273558084, 40.456945155638], [-79.951925577549, 40.457362790623], [-79.9520668080658, 40.4573796383721], [-79.9521773908302, 40.4573928298409], [-79.9524724884468, 40.4574489252815], [-79.9527740152338, 40.457518612768], [-79.9530038421956, 40.4575919513089], [-79.9532673127137, 40.4576875068212], [-79.9535372134314, 40.4577966544765], [-79.9537419918945, 40.4579276156272], [-79.9540490387619, 40.4581804188398], [-79.9541498615671, 40.4582727723305], [-79.9542461386526, 40.458376074309], [-79.9543026657885, 40.4584375096734], [-79.9543438191526, 40.4584821675076], [-79.9543820349635, 40.4585213463433], [-79.9544110044473, 40.4585607903751], [-79.9545975809141, 40.4587809733267], [-79.954750922601, 40.4589595035884], [-79.9547624705267, 40.4589737662961], [-79.954941987881, 40.4592060502569], [-79.9551660941379, 40.4594579628982], [-79.9552804349009, 40.4596036909406], [-79.9554005390619, 40.4597494005078], [-79.9554641539959, 40.459824978577], [-79.9555018047123, 40.4598742802124], [-79.955559558662, 40.4599246170379], [-79.9556055847469, 40.4599708074666], [-79.9557016268399, 40.4600586494902], [-79.9560091937792, 40.4602481087515], [-79.9560142111687, 40.4602511994698], [-79.9560910866113, 40.460291794549], [-79.9559876863415, 40.4604001509209], [-79.955983169612, 40.4603965457537], [-79.9559170481664, 40.4603437680563], [-79.9558106937825, 40.4602714869074], [-79.9557077081602, 40.4601944818358], [-79.95560830096, 40.4601129096102], [-79.9555126745573, 40.4600269362972], [-79.9554210236305, 40.4599367369232], [-79.9553335347647, 40.4598424951183], [-79.9552503860717, 40.4597444027419], [-79.9549191538078, 40.459348617508], [-79.9543438125933, 40.4586445274529], [-79.9542497959924, 40.4585338176231], [-79.9541510159049, 40.4584273362539], [-79.9540476623014, 40.4583252881265], [-79.9539399339478, 40.4582278694963], [-79.9538642732949, 40.4581639627982], [-79.9538510542152, 40.4581554260261], [-79.9536596264791, 40.4580122799142], [-79.9534631203798, 40.4578954158159], [-79.9532696891391, 40.4577907584842], [-79.9529822494469, 40.4576756268636], [-79.9526794303535, 40.4575812304505], [-79.9523822598445, 40.4575148327674], [-79.9522755742994, 40.4574951471417], [-79.9521783798724, 40.4574771859025], [-79.952014588542, 40.4574563729985], [-79.9518937442642, 40.4574410054177], [-79.9518602768302, 40.4574367495473], [-79.9515432927465, 40.4573984150977], [-79.9511423412794, 40.4573512296568], [-79.9503558767019, 40.4572517935152]]]]}",0, ,ENFIELD ST,PITTSBURGH,PA, ,15213,8th Ward - PITTSBURGH,Pittsburgh,10802,CORPORATION,GOVERNMENT,COUNTY GOVERNMENT,136935.0,,02-09-1984,0.0,3,LOVE&AFFECTION,,,,,3100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00192000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9600851562315, 40.4638035154036], [-79.960011605386, 40.4635351837163], [-79.9600893145222, 40.463522990095], [-79.9601634994169, 40.4637902898545], [-79.9600851562315, 40.4638035154036]]]]}",3830, ,MINTWOOD ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,SINGLE FAMILY,2200.0,11-30-2018,11-29-2018,145000.0,AA,SALE NOT ANALYZ,12-21-2007,78400.0,08-13-2004,59900.0,50900.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,FAIR,FAIR,5.0,3.0,1.0,0.0,Central Heat,0.0,0,1285.0,1.0,,2019.0
0025D00106000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.967566005215, 40.4622857936826], [-79.9674736237488, 40.4623468800865], [-79.9672371721652, 40.4621382650547], [-79.9673294034676, 40.4620770464808], [-79.967566005215, 40.4622857936826]]]]}",3340, ,PENN AVE,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,VACANT COMMERCIAL LAND,3400.0,12-11-2013,12-11-2013,34000.0,GV,GOVT SALE,10-30-1970,0.0,,,67200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00154000D00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9614233070639, 40.4640425863482], [-79.961519867288, 40.4640246670811], [-79.9615339735486, 40.4640713650085], [-79.9614365306408, 40.4640878000942], [-79.9614233070639, 40.4640425863482]]]]}",300, ,38TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,CORPORATION,RESIDENTIAL,VACANT LAND,392.0,10-10-2006,10-10-2006,200.0,13,EXEMPT,12-14-1995,1663.0,,,200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0049P00310000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9597712237765, 40.4629691873664], [-79.9598014348054, 40.4629644219759], [-79.9598151632566, 40.4630157211211], [-79.9596068440897, 40.4630496686752], [-79.9596044776118, 40.4630407899708], [-79.9595930306053, 40.4629978079748], [-79.9597712237765, 40.4629691873664]]]]}",346, ,39TH ST,PITTSBURGH,PA, ,15201,6th Ward - PITTSBURGH,Pittsburgh,10601,REGULAR,RESIDENTIAL,TWO FAMILY,2000.0,04-28-2011,04-28-2011,88000.0,UR,OTHER VALID,09-17-2002,52500.0,02-13-1984,38000.0,85900.0,MULTI-FAMILY,3,1880.0,Frame,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,2.0,0.0,Central Heat,,,2284.0,1.0,,2019.0
