PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0026N00051000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9634692463826, 40.4529632793321], [-79.9635950405234, 40.4528771238558], [-79.9638285946808, 40.4530789297099], [-79.9637011673153, 40.4531664706601], [-79.9634692463826, 40.4529632793321]]]]}",3319, ,MILWAUKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,4800.0,10-31-2002,10-31-2002,2218.0,2,CITY TREASURER,08-22-1985,4500.0,,,19600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026N00118000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9630322475911, 40.4542541655595], [-79.9630775249443, 40.4542227741637], [-79.9633327608171, 40.4544306916565], [-79.9632814079717, 40.4544667986329], [-79.9630322475911, 40.4542541655595]]]]}",3367, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,1788.0,,05-12-1999,1.0,3,LOVE&AFFECTION,05-05-1950,0.0,,,56200.0,ROW INTERIOR,2,1930.0,Brick,ROLL,Full,C-,AVERAGE -,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1444.0,1.0,,2019.0
0027B00141000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9601937717365, 40.4521312933884], [-79.9603058007501, 40.4519586114348], [-79.960383094768, 40.4519846147446], [-79.9602742362891, 40.4521572842071], [-79.9601937717365, 40.4521312933884]]]]}",805, ,ANAHEIM ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,VACANT LAND,1688.0,,10-07-1986,1.0,3,LOVE&AFFECTION,,,,,600.0,,,,,,,,,,,,,,,,,,,,,2019.0
0027C00072000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9561851935817, 40.4522162089665], [-79.9562200889093, 40.4521530965584], [-79.9562949118749, 40.4521776176047], [-79.9566422298379, 40.4522914153011], [-79.9566029482919, 40.4523596219785], [-79.956341883392, 40.452275755413], [-79.9563464139984, 40.4522659197373], [-79.9561851935817, 40.4522162089665]]]]}",3406, ,IOWA ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR,RESIDENTIAL,SINGLE FAMILY,3269.0,,07-26-2000,34200.0,UX,OTHER,06-25-1985,40000.0,,,67000.0,SEMI DETACHED,2,1928.0,Brick,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,7.0,4.0,1.0,1.0,Central Heat,1.0,2,2744.0,1.0,,2019.0
0026P00168000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9595763241937, 40.453793195394], [-79.9597543285784, 40.4535632361068], [-79.9598265462866, 40.4535878287562], [-79.9597671675606, 40.4536597834164], [-79.9596394493378, 40.4538145512853], [-79.9595763241937, 40.453793195394]]]]}",746, ,ADELAIDE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR-ETUX OR ET VIR,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),2060.0,,12-14-1992,36000.0,9,OTHER INVALID,,,,,4900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0026P00026000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9613677283486, 40.4532655298564], [-79.9612933653537, 40.4532002054106], [-79.9614554642827, 40.452954965514], [-79.9615432057361, 40.452985230384], [-79.9613677283486, 40.4532655298564]]]]}",741, ,BRYN MAWR RD,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,3393.0,11-07-2014,11-07-2014,1000.0,14,TIME ON MARKET,02-19-2013,8000.0,05-08-1950,0.0,30800.0,OLD STYLE,2,1920.0,Brick,SHINGLE,Full,C-,AVERAGE -,VERY POOR,VERY POOR,7.0,3.0,1.0,0.0,Central Heat,0.0,0,1943.0,1.0,,2019.0
0026R00044000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9570006367827, 40.4542269622968], [-79.9571590229086, 40.4539125582976], [-79.9572549145147, 40.4539447996203], [-79.957324832196, 40.4539678335108], [-79.9573169309896, 40.4539835905417], [-79.9572751218418, 40.4540671099442], [-79.9575614989052, 40.4541672394135], [-79.957446307233, 40.4543772770457], [-79.9570846591635, 40.4542552905916], [-79.9570006367827, 40.4542269622968]]]]}",3534, ,CAMP ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10502,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,13552.0,02-01-1973,01-31-1973,0.0,N,NOT APPLICABLE,,,,,166300.0,COLONIAL,2,1955.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,8.0,5.0,2.0,1.0,Central Heat,1.0,1,2930.0,1.0,,2019.0
0027B00288000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.961143752218, 40.451218570653], [-79.9612199383285, 40.4512419175399], [-79.9610728393102, 40.4515014231289], [-79.960996975272, 40.4514768815397], [-79.961143752218, 40.451218570653]]]]}",764, ,CHEROKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,ROWHOUSE,2604.0,,09-30-1954,0.0,N,NOT APPLICABLE,,,,,43100.0,ROW END,2,1935.0,Masonry FRAME,SHINGLE,Full,C-,AVERAGE -,FAIR,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,972.0,1.0,,2019.0
0026P00024000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9610849362559, 40.4531249741156], [-79.9612762598937, 40.4528931120262], [-79.9613671481474, 40.4529244594667], [-79.9612120891583, 40.4531678487735], [-79.9610849362559, 40.4531249741156]]]]}",745, ,BRYN MAWR RD,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,3366.0,,09-18-1992,22000.0,0,VALID SALE,,,,,62700.0,OLD STYLE,2,1920.0,Frame,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,7.0,3.0,1.0,0.0,Central Heat,0.0,0,1800.0,1.0,,2019.0
0027B00238000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9594317410403, 40.4512467358121], [-79.9593580972464, 40.4512205464845], [-79.9594393729882, 40.4510801443603], [-79.9596180500073, 40.451140704341], [-79.9595316901311, 40.4512822820468], [-79.9594317410403, 40.4512467358121]]]]}",839, ,CHEROKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,3600.0,,06-05-1974,30000.0,0,VALID SALE,,,,,87600.0,COLONIAL,2,1955.0,Masonry FRAME,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,5.0,3.0,1.0,1.0,Central Heat,0.0,0,1508.0,1.0,,2019.0
0026N00088000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9630731434906, 40.4540353170241], [-79.9630070251753, 40.4540807457327], [-79.9627735154891, 40.4538776287837], [-79.9628376751553, 40.4538336351771], [-79.9630731434906, 40.4540353170241]]]]}",3360, ,WEBSTER AVE,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,2400.0,,11-10-1980,1.0,3,LOVE&AFFECTION,,,,,52700.0,OLD STYLE,3,1910.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,9.0,4.0,2.0,1.0,Central Heat,0.0,0,2508.0,1.0,,2019.0
0027B00289000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9607763366477, 40.451402866831], [-79.9608914654247, 40.4512024602585], [-79.9609668517466, 40.4512268523495], [-79.9608558060887, 40.4514294466857], [-79.9607763366477, 40.451402866831]]]]}",800, ,CHEROKEE ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,2400.0,,11-26-1984,1.0,3,LOVE&AFFECTION,,,,,86300.0,OLD STYLE,2,1935.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,7.0,3.0,1.0,,Central Heat,0.0,0,1612.0,1.0,,2019.0
0027B00164000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9615929078046, 40.4522773381356], [-79.9617156430022, 40.4520702970727], [-79.9617158716957, 40.4520703747673], [-79.9618152431734, 40.452102747495], [-79.9616952582158, 40.4523122874914], [-79.9615929078046, 40.4522773381356]]]]}",742, ,ANAHEIM ST,PITTSBURGH,PA, ,15219,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,SINGLE FAMILY,2400.0,,06-03-1988,25000.0,0,VALID SALE,,,,,54000.0,OLD STYLE,2,1930.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1300.0,1.0,,2019.0
