PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0081A00131000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9484954527306, 40.4808985502033], [-79.9483598624514, 40.4809989924879], [-79.94843362422, 40.4808514449267], [-79.9484954527306, 40.4808985502033]]]]}",629, ,54TH ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,3350.0,,07-29-1986,9000.0,0,VALID SALE,,,,,67200.0,OLD STYLE,3,1900.0,Frame,ROLL,Part,D+,BELOW AVERAGE +,AVERAGE,FAIR,6.0,2.0,1.0,1.0,Central Heat,0.0,0,1530.0,1.0,,2019.0
0120N00271000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9469048363275, 40.4835873816083], [-79.9469741309126, 40.4835573015529], [-79.9472859852179, 40.4838243107922], [-79.9471296223896, 40.4838907814633], [-79.9469048363275, 40.4835873816083]]]]}",0, ,CARNEGIE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,VACANT LAND,3427.0,02-04-2015,02-04-2015,7820.0,GV,GOVT SALE,08-23-1985,1500.0,,,12000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0080C00118000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9546631616257, 40.4802728505211], [-79.9546936846247, 40.4802208186204], [-79.9550323631113, 40.4803351559729], [-79.9550027431119, 40.4803849337631], [-79.9546631616257, 40.4802728505211]]]]}",5169, ,BUTLER ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,OFFICE/APARTMENTS OVER,2000.0,04-02-2004,04-02-2004,40000.0,0,VALID SALE,12-14-1998,4500.0,02-06-1998,1.0,111800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0080D00118000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9529791183321, 40.480553411539], [-79.9527924982338, 40.4804665372828], [-79.9528281060903, 40.4804245803064], [-79.9530122951411, 40.4805122562313], [-79.9529791183321, 40.480553411539]]]]}",5232, ,CARNEGIE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1300.0,10-12-2017,09-29-2017,364750.0,9,OTHER INVALID,09-23-2016,77000.0,02-03-1994,0.0,186600.0,OLD STYLE,2,1890.0,Frame,SHINGLE,Part,C+,AVERAGE +,GOOD,AVERAGE,6.0,3.0,2.0,1.0,Central Heat with AC,0.0,,1672.0,1.0,,2019.0
0120N00197000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9454504739564, 40.48266398678], [-79.9455006209098, 40.4826245152336], [-79.9456910511243, 40.482766775067], [-79.945642424112, 40.4828041783254], [-79.9454504739564, 40.48266398678]]]]}",5609, ,WICKLIFF ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,1720.0,03-11-2014,03-11-2014,1.0,3,LOVE&AFFECTION,05-03-1972,0.0,,,63400.0,OLD STYLE,2,1900.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat,0.0,0,952.0,1.0,,2019.0
0120N00225000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9457627404667, 40.4832863028861], [-79.9460160483655, 40.4830975445238], [-79.9462541043569, 40.4832887091629], [-79.9459996520801, 40.4834754987796], [-79.9457627404667, 40.4832863028861]]]]}",0, ,DUNCAN ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,VACANT LAND,10000.0,,02-16-2000,45000.0,H,MULTI-PARCEL SA,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0119S00016000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.949570427172, 40.4821751196781], [-79.9494691004646, 40.482071059614], [-79.9494613649057, 40.4820635647087], [-79.9494690849338, 40.4820595714481], [-79.9495042095443, 40.4820394993986], [-79.9497246596816, 40.4822548126899], [-79.949675451465, 40.4822832060241], [-79.949570427172, 40.4821751196781]]]]}",5411, ,KEYSTONE ST,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2000.0,04-14-2017,03-07-2017,1.0,H,MULTI-PARCEL SA,11-10-1964,0.0,,,59400.0,SEMI DETACHED,2,1905.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1122.0,1.0,,2019.0
0120N00034000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9490349353162, 40.4826542915703], [-79.9488141324624, 40.4824290087822], [-79.9488732459379, 40.4823956216006], [-79.9489907664534, 40.4825165608789], [-79.9490922850279, 40.4826210076498], [-79.9490349353162, 40.4826542915703]]]]}",5436, ,NATRONA WAY,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,SINGLE FAMILY,2000.0,,12-02-2002,17000.0,9,OTHER INVALID,02-11-1992,1.0,,,63200.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat,0.0,0,992.0,1.0,,2019.0
0080D00037000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9537749232934, 40.4804119843175], [-79.9537351198393, 40.4804612519061], [-79.9535571128476, 40.4803794318429], [-79.9535957425176, 40.4803300035015], [-79.9537749232934, 40.4804119843175]]]]}",5210, ,DRESDEN WAY,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,CORPORATION,RESIDENTIAL,SINGLE FAMILY,1120.0,09-10-2018,07-16-2018,1000.0,2,CITY TREASURER,02-04-2015,15157.0,02-07-2002,5000.0,61800.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,D,BELOW AVERAGE,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1403.0,1.0,,2019.0
0080D00132000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9527532580894, 40.4802688992507], [-79.9528304384003, 40.4801731551223], [-79.9529887328584, 40.4802479147448], [-79.952981218751, 40.4802572343593], [-79.952955270503, 40.4802894867484], [-79.9529267358989, 40.4803250190723], [-79.9529157087331, 40.480338752162], [-79.9527532580894, 40.4802688992507]]]]}",5227, ,NATRONA WAY,PITTSBURGH,PA, ,15201,10th Ward - PITTSBURGH,Pittsburgh,11003,REGULAR,RESIDENTIAL,THREE FAMILY,2236.0,12-17-2004,12-17-2004,14000.0,1,SHERIFF SALE,11-01-2004,5207.0,11-08-1995,15000.0,81000.0,MULTI-FAMILY,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,FAIR,FAIR,12.0,6.0,3.0,0.0,Central Heat,0.0,0,2925.0,1.0,,2019.0
