PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0052E00011081400,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9483778484418, 40.4480777588646], [-79.9484278351227, 40.4480623631395], [-79.9484412706751, 40.4480878219715], [-79.9483912839932, 40.4481032181554], [-79.9483778484418, 40.4480777588646]]]]}",128, ,N CRAIG ST,PITTSBURGH,PA,UNIT 814,15213,4th Ward - PITTSBURGH,Pittsburgh,PARK PLAZA,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,06-12-2019,06-06-2019,212000.0,36,QUIT CLAIM / SPEC WARRNTY,07-31-2007,123000.0,08-13-2003,95000.0,107900.0,CONDO HR,1,1957.0,Brick,ROLL,None,C,AVERAGE,GOOD,GOOD,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1342.0,1.0,,2019.0
0026S00191000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9503969903965, 40.4533300100302], [-79.9507793068831, 40.4531770103163], [-79.9508040496434, 40.4532163556748], [-79.950422184164, 40.4533723775976], [-79.9503969903965, 40.4533300100302]]]]}",221, ,N NEVILLE ST,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,RESIDENTIAL,ROWHOUSE,1899.0,01-07-2005,01-07-2005,249116.0,H,MULTI-PARCEL SA,06-30-1993,1.0,,,25800.0,ROW INTERIOR,2,1910.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,FAIR,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,832.0,1.0,,2019.0
0026M00031000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9533360084133, 40.4572455947474], [-79.9536447739324, 40.4571267853789], [-79.9536778079008, 40.4571806160228], [-79.9533617701494, 40.4572868395276], [-79.9533360084133, 40.4572455947474]]]]}",0, ,DOVER ST,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,10503,CORPORATION,COMMERCIAL,PARKING GARAGE/LOTS,2000.0,12-24-2018,12-21-2018,3562500.0,H,MULTI-PARCEL SA,08-04-1998,1200000.0,09-22-1983,525000.0,5100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0052E00011030600,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9490745618477, 40.4480469305603], [-79.9490916195168, 40.4480801511189], [-79.949048135663, 40.4480931825555], [-79.9490288818141, 40.4480605211408], [-79.9490745618477, 40.4480469305603]]]]}",128, ,N CRAIG ST,PITTSBURGH,PA,UNIT 306,15213,4th Ward - PITTSBURGH,Pittsburgh,PARK PLAZA,REGULAR,RESIDENTIAL,CONDOMINIUM,0.0,06-01-2015,05-29-2015,115000.0,14,TIME ON MARKET,08-01-1989,83500.0,,,101400.0,CONDO HR,1,1957.0,Brick,ROLL,None,C,AVERAGE,GOOD,GOOD,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1336.0,1.0,,2019.0
0027L00153000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9560423503037, 40.4473213018463], [-79.9560143553431, 40.4472987253482], [-79.9563143044018, 40.4470747732129], [-79.9564404501484, 40.4471771195064], [-79.9561296572799, 40.4473918281223], [-79.9560423503037, 40.4473213018463]]]]}",232, ,LYTTON AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10401,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,6000.0,01-06-2016,12-18-2015,439000.0,36,QUIT CLAIM / SPEC WARRNTY,06-22-2010,370000.0,08-05-1998,207000.0,347100.0,OLD STYLE,2,1940.0,Brick,SHINGLE,Full,B+,GOOD +,GOOD,GOOD,9.0,2.0,2.0,2.0,Central Heat with AC,1.0,1,2560.0,1.0,,2019.0
0026S00150000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9517281507565, 40.4535307878916], [-79.9521869481794, 40.4533975012472], [-79.9522380238243, 40.4534801149907], [-79.9517807376509, 40.4536166712802], [-79.9517281507565, 40.4535307878916]]]]}",345, ,MELWOOD AVE,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,10503,REGULAR,RESIDENTIAL,THREE FAMILY,4666.0,,02-15-2000,83000.0,U,OTHER VALID,,,,,108100.0,MULTI-FAMILY,2,1900.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,12.0,6.0,3.0,0.0,Central Heat,0.0,0,2210.0,1.0,,2019.0
0052N00265000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9486472336369, 40.4450453336315], [-79.9483272163566, 40.445074806628], [-79.9481234751981, 40.445080567843], [-79.9481061221697, 40.4449470696698], [-79.9486304807038, 40.4449127069264], [-79.9486472336369, 40.4450453336315]]]]}",407, ,S CRAIG ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,OWNED BY COLLEGE/UNIV/ACADEMY,7000.0,,03-24-1992,760000.0,7,OTHER,,,,,804300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0052E00033000202,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9487686917104, 40.4484120032517], [-79.9487938237168, 40.44846341597], [-79.948770260916, 40.4484701383494], [-79.9487451378644, 40.4484187449533], [-79.9487686917104, 40.4484120032517]]]]}",552, ,N NEVILLE ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,NEVILLE HOUSE,REGULAR-ETUX OR ET VIR,RESIDENTIAL,CONDOMINIUM,0.0,,01-05-1993,240000.0,0,VALID SALE,,,,,155100.0,CONDO HR,1,1972.0,Brick,ROLL,None,C+,AVERAGE +,AVERAGE,AVERAGE,5.0,2.0,2.0,0.0,Central Heat with AC,0.0,0,1800.0,1.0,,2019.0
0052E00033006100,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9484403870994, 40.4485642496833], [-79.9484639505886, 40.4485575282662], [-79.9484892280425, 40.4486092389027], [-79.9484656746781, 40.4486159800828], [-79.9484403870994, 40.4485642496833]]]]}",552, ,N NEVILLE ST,PITTSBURGH,PA,UNIT 61,15213,4th Ward - PITTSBURGH,Pittsburgh,NEVILLE HOUSE,CORPORATION,RESIDENTIAL,CONDOMINIUM,0.0,08-21-2015,08-19-2015,120500.0,14,TIME ON MARKET,08-13-2014,108900.0,09-07-2001,51400.0,72000.0,CONDO HR,1,1972.0,Brick,ROLL,None,C+,AVERAGE +,AVERAGE,AVERAGE,4.0,1.0,1.0,0.0,Central Heat with AC,0.0,0,966.0,1.0,,2019.0
0027D00136000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9518576664035, 40.4527149331074], [-79.9523194531251, 40.4525733745396], [-79.9524117115734, 40.4527127980401], [-79.9523257935886, 40.4527372716972], [-79.9519464829249, 40.4528452940996], [-79.9518728636772, 40.4527372515589], [-79.9518576664035, 40.4527149331074]]]]}",328, ,N CRAIG ST,PITTSBURGH,PA, ,15213,5th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,APART: 5-19 UNITS,7000.0,10-12-2004,10-12-2004,217300.0,0,VALID SALE,05-05-1950,0.0,,,207400.0,,,,,,,,,,,,,,,,,,,,,2019.0
